time,open,high,low,close,volume,timestamp
2026-03-10 04:00:00,69391.0,70500.0,69391.0,70374.7,28318.564,2026-03-10 04:00:00+00:00
2026-03-10 08:00:00,70374.7,71272.4,70332.2,70570.1,38904.133,2026-03-10 08:00:00+00:00
2026-03-10 12:00:00,70570.1,71748.1,69184.8,71296.9,79824.041,2026-03-10 12:00:00+00:00
2026-03-10 16:00:00,71296.9,71665.8,69688.0,70005.2,43473.679,2026-03-10 16:00:00+00:00
2026-03-10 20:00:00,70005.1,70375.4,69388.0,69901.9,23624.625,2026-03-10 20:00:00+00:00
2026-03-11 00:00:00,69901.8,70139.6,69455.6,69517.0,19934.411,2026-03-11 00:00:00+00:00
2026-03-11 04:00:00,69517.0,70249.1,69329.7,69622.1,22428.745,2026-03-11 04:00:00+00:00
2026-03-11 08:00:00,69622.2,69750.0,69098.0,69144.0,19591.571,2026-03-11 08:00:00+00:00
2026-03-11 12:00:00,69144.0,71060.7,68932.9,70186.9,81262.52,2026-03-11 12:00:00+00:00
2026-03-11 16:00:00,70187.0,71286.0,70093.2,70600.8,37304.834,2026-03-11 16:00:00+00:00
2026-03-11 20:00:00,70600.7,70931.9,70078.6,70150.0,15105.875,2026-03-11 20:00:00+00:00
2026-03-12 00:00:00,70150.0,70314.1,69180.0,69402.6,24677.582,2026-03-12 00:00:00+00:00
2026-03-12 04:00:00,69402.6,69818.8,69150.0,69782.6,17621.83,2026-03-12 04:00:00+00:00
2026-03-12 08:00:00,69782.7,70756.5,69540.9,70388.5,35040.695,2026-03-12 08:00:00+00:00
2026-03-12 12:00:00,70388.6,70625.0,69303.8,70282.9,60362.28,2026-03-12 12:00:00+00:00
2026-03-12 16:00:00,70282.8,70530.0,69725.0,70393.7,33038.945,2026-03-12 16:00:00+00:00
2026-03-12 20:00:00,70393.7,70727.9,69974.7,70480.1,15749.261,2026-03-12 20:00:00+00:00
2026-03-13 00:00:00,70480.1,71979.2,70342.7,71366.3,49074.595,2026-03-13 00:00:00+00:00
2026-03-13 04:00:00,71366.3,71649.7,71150.0,71585.3,22770.578,2026-03-13 04:00:00+00:00
2026-03-13 08:00:00,71585.2,72547.0,71347.1,72189.9,43793.534,2026-03-13 08:00:00+00:00
2026-03-13 12:00:00,72189.8,73870.0,71700.0,71800.0,95514.604,2026-03-13 12:00:00+00:00
2026-03-13 16:00:00,71800.1,72215.1,70811.0,71148.0,67789.571,2026-03-13 16:00:00+00:00
2026-03-13 20:00:00,71148.1,71452.1,70510.8,70895.5,21289.239,2026-03-13 20:00:00+00:00
2026-03-14 00:00:00,70895.5,71141.7,70436.2,71034.3,17911.298,2026-03-14 00:00:00+00:00
2026-03-14 04:00:00,71034.3,71272.3,70256.0,70565.6,20769.739,2026-03-14 04:00:00+00:00
2026-03-14 08:00:00,70565.6,70745.1,70350.0,70705.0,11804.118,2026-03-14 08:00:00+00:00
2026-03-14 12:00:00,70705.0,70914.6,70444.1,70554.6,12725.591,2026-03-14 12:00:00+00:00
2026-03-14 16:00:00,70554.7,70707.9,70455.6,70664.1,5710.845,2026-03-14 16:00:00+00:00
2026-03-14 20:00:00,70664.1,71221.9,70607.7,71174.4,10361.423,2026-03-14 20:00:00+00:00
2026-03-15 00:00:00,71174.4,71599.9,70815.7,71314.8,17119.67,2026-03-15 00:00:00+00:00
2026-03-15 04:00:00,71314.8,71750.0,71277.1,71420.8,16031.421,2026-03-15 04:00:00+00:00
2026-03-15 08:00:00,71420.8,71897.9,71420.8,71800.0,14103.141,2026-03-15 08:00:00+00:00
2026-03-15 12:00:00,71800.1,71800.1,71220.1,71444.4,19469.966,2026-03-15 12:00:00+00:00
2026-03-15 16:00:00,71444.4,71971.8,71275.0,71515.2,17115.499,2026-03-15 16:00:00+00:00
2026-03-15 20:00:00,71515.2,73199.9,71396.4,72778.9,42634.545,2026-03-15 20:00:00+00:00
2026-03-16 00:00:00,72778.8,74307.3,72235.6,73539.5,50880.921,2026-03-16 00:00:00+00:00
2026-03-16 04:00:00,73539.5,74444.0,73345.9,73427.7,55945.157,2026-03-16 04:00:00+00:00
2026-03-16 08:00:00,73427.8,73856.6,72841.9,73515.3,30983.237,2026-03-16 08:00:00+00:00
2026-03-16 12:00:00,73515.3,74481.5,72926.4,73240.2,65250.406,2026-03-16 12:00:00+00:00
2026-03-16 16:00:00,73240.2,74399.9,73122.0,73928.8,31945.377,2026-03-16 16:00:00+00:00
2026-03-16 20:00:00,73928.8,74880.0,73819.0,74846.4,34071.892,2026-03-16 20:00:00+00:00
2026-03-17 00:00:00,74846.4,75998.9,74231.6,74424.9,58475.828,2026-03-17 00:00:00+00:00
2026-03-17 04:00:00,74424.9,74652.2,73723.4,74212.7,34915.028,2026-03-17 04:00:00+00:00
2026-03-17 08:00:00,74212.8,74418.5,73512.0,73997.1,29483.915,2026-03-17 08:00:00+00:00
2026-03-17 12:00:00,73997.1,74856.2,73330.3,73878.5,51694.124,2026-03-17 12:00:00+00:00
2026-03-17 16:00:00,73878.5,74763.6,73826.8,74460.8,27312.217,2026-03-17 16:00:00+00:00
2026-03-17 20:00:00,74460.8,74777.0,73829.5,73872.4,16397.861,2026-03-17 20:00:00+00:00
2026-03-18 00:00:00,73872.3,74633.0,73492.0,74414.6,17853.087,2026-03-18 00:00:00+00:00
2026-03-18 04:00:00,74414.7,74455.7,73636.5,73840.0,16057.317,2026-03-18 04:00:00+00:00
2026-03-18 08:00:00,73840.1,74246.2,72731.6,72906.4,34321.746,2026-03-18 08:00:00+00:00
2026-03-18 12:00:00,72906.4,72947.4,70821.2,71436.4,94292.645,2026-03-18 12:00:00+00:00
2026-03-18 16:00:00,71436.3,71980.5,70858.3,71030.3,40790.497,2026-03-18 16:00:00+00:00
2026-03-18 20:00:00,71030.3,71438.1,70456.0,71202.9,23440.177,2026-03-18 20:00:00+00:00
2026-03-19 00:00:00,71202.9,71598.3,70858.4,71180.0,16806.3,2026-03-19 00:00:00+00:00
2026-03-19 04:00:00,71180.0,71180.0,69421.1,70145.1,45952.411,2026-03-19 04:00:00+00:00
2026-03-19 08:00:00,70145.0,70535.0,69860.3,69926.8,28698.426,2026-03-19 08:00:00+00:00
2026-03-19 12:00:00,69926.8,70144.6,68750.0,69372.7,72865.933,2026-03-19 12:00:00+00:00
2026-03-19 16:00:00,69372.8,70563.5,69065.4,70233.1,36895.021,2026-03-19 16:00:00+00:00
2026-03-19 20:00:00,70233.0,70655.2,69677.1,69887.4,17428.086,2026-03-19 20:00:00+00:00
2026-03-20 00:00:00,69887.4,70777.0,69801.3,70696.1,18120.173,2026-03-20 00:00:00+00:00
2026-03-20 04:00:00,70696.1,70944.9,70161.0,70811.9,21998.628,2026-03-20 04:00:00+00:00
2026-03-20 08:00:00,70812.0,71342.2,70175.0,70439.9,35467.865,2026-03-20 08:00:00+00:00
2026-03-20 12:00:00,70440.0,70647.5,69450.0,69829.5,61685.772,2026-03-20 12:00:00+00:00
2026-03-20 16:00:00,69829.5,70161.0,69350.0,70141.9,28032.496,2026-03-20 16:00:00+00:00
2026-03-20 20:00:00,70141.9,70888.0,69701.3,70472.7,20936.583,2026-03-20 20:00:00+00:00
2026-03-21 00:00:00,70472.6,70803.1,70403.2,70638.0,8766.87,2026-03-21 00:00:00+00:00
2026-03-21 04:00:00,70637.9,70849.2,70582.7,70687.3,8316.4,2026-03-21 04:00:00+00:00
2026-03-21 08:00:00,70687.4,70721.7,70455.6,70618.3,8839.546,2026-03-21 08:00:00+00:00
2026-03-21 12:00:00,70618.2,71077.7,70420.0,70599.1,14845.433,2026-03-21 12:00:00+00:00
2026-03-21 16:00:00,70599.1,70620.2,70163.0,70365.9,10277.605,2026-03-21 16:00:00+00:00
2026-03-21 20:00:00,70365.8,70482.2,68511.3,68881.5,23039.032,2026-03-21 20:00:00+00:00
2026-03-22 00:00:00,68881.5,69555.8,68189.0,69307.0,35724.348,2026-03-22 00:00:00+00:00
2026-03-22 04:00:00,69307.1,69493.2,68846.4,68884.5,13159.053,2026-03-22 04:00:00+00:00
2026-03-22 08:00:00,68884.5,68950.0,68030.0,68177.0,22401.831,2026-03-22 08:00:00+00:00
2026-03-22 12:00:00,68177.0,69000.0,68153.1,68814.9,20510.702,2026-03-22 12:00:00+00:00
2026-03-22 16:00:00,68814.9,68852.3,68108.0,68170.6,11335.985,2026-03-22 16:00:00+00:00
2026-03-22 20:00:00,68170.6,68470.6,67300.0,67830.6,31748.645,2026-03-22 20:00:00+00:00
